EVENT_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_NAME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS
10017044,IOWA,1953,June,Tornado,C,POCAHONTAS,0,0,0,0,0K,0
10017045,IOWA,1953,June,Tornado,C,PALO ALTO,0,0,0,0,0K,0
10017046,IOWA,1953,June,Tornado,C,WEBSTER,0,0,0,0,0K,0
10017047,IOWA,1953,June,Tornado,C,MADISON,0,0,0,0,0K,0
10017048,IOWA,1953,June,Tornado,C,CALHOUN,0,0,0,0,0K,0
10017049,IOWA,1953,June,Tornado,C,BOONE,0,0,0,0,0K,0
10017050,IOWA,1953,June,Tornado,C,WEBSTER,0,0,0,0,0K,0
10017051,IOWA,1953,June,Tornado,C,POWESHIEK,0,0,0,0,0K,0
10017052,IOWA,1953,June,Tornado,C,ADAIR,2,0,1,0,250K,0
10017053,IOWA,1953,June,Tornado,C,MONTGOMERY,0,0,0,0,25K,0
10017054,IOWA,1953,June,Tornado,C,WARREN,2,0,0,0,25K,0
10017055,IOWA,1953,June,Tornado,C,MAHASKA,1,0,0,0,2.5K,0
9991462,FLORIDA,1953,May,Tornado,C,ESCAMBIA,0,0,0,0,2.5K,0
10009730,ILLINOIS,1953,March,Tornado,C,WASHINGTON,0,0,0,0,250K,0
10009732,ILLINOIS,1953,April,Tornado,C,CHAMPAIGN,5,0,0,0,25M,0
10009733,ILLINOIS,1953,April,Tornado,C,VERMILION,5,0,1,0,25M,0
10009734,ILLINOIS,1953,July,Tornado,C,MCLEAN,0,0,0,0,0K,0
10121809,TEXAS,1953,June,Tornado,C,COLLINGSWORTH,0,0,0,0,0K,0
10121810,TEXAS,1953,June,Tornado,C,WICHITA,1,0,0,0,.25K,0
10121811,TEXAS,1953,July,Tornado,C,CAMERON,0,0,0,0,.25K,0
10121812,TEXAS,1953,July,Tornado,C,COKE,0,0,0,0,2.5K,0
10121813,TEXAS,1953,July,Tornado,C,NUECES,0,0,0,0,0K,0
10121814,TEXAS,1953,August,Tornado,C,KNOX,0,0,0,0,2.5K,0
10121815,TEXAS,1953,August,Tornado,C,WICHITA,0,0,0,0,250K,0
10121816,TEXAS,1953,August,Tornado,C,HARRIS,0,0,0,0,2.5K,0
10121817,TEXAS,1953,August,Tornado,C,NUECES,0,0,0,0,.25K,0
10121818,TEXAS,1953,August,Tornado,C,KIMBLE,0,0,0,0,0K,0
10121819,TEXAS,1953,October,Tornado,C,TRAVIS,0,0,0,0,25K,0
10121820,TEXAS,1953,October,Tornado,C,NUECES,0,0,0,0,25K,0
10121821,TEXAS,1953,November,Tornado,C,ANDERSON,0,0,0,0,25K,0
10121822,TEXAS,1953,December,Tornado,C,GUADALUPE,10,0,0,0,250K,0
10121823,TEXAS,1953,December,Tornado,C,LEE,4,0,0,0,25K,0
10004038,INDIANA,1953,March,Tornado,C,VIGO,0,0,0,0,.25K,0
10004039,INDIANA,1953,March,Tornado,C,PARKE,0,0,0,0,.03K,0
10017033,IOWA,1953,May,Tornado,C,HOWARD,2,0,0,0,0K,0
10017034,IOWA,1953,May,Tornado,C,CLAYTON,0,0,0,0,250K,0
10017035,IOWA,1953,May,Tornado,C,STORY,0,0,1,0,0K,0
10004040,INDIANA,1953,March,Tornado,C,ALLEN,0,0,0,0,25K,0
10004041,INDIANA,1953,March,Tornado,C,ADAMS,0,0,0,0,25K,0
10004042,INDIANA,1953,April,Tornado,C,WARREN,0,0,0,0,2.5M,0
10004043,INDIANA,1953,April,Tornado,C,CLINTON,6,0,1,0,2.5M,0
10004044,INDIANA,1953,April,Tornado,C,TIPTON,6,0,1,0,2.5M,0
10004045,INDIANA,1953,April,Tornado,C,MADISON,0,0,0,0,2.5M,0
10004046,INDIANA,1953,June,Tornado,C,TIPPECANOE,0,0,0,0,.25K,0
9991339,COLORADO,1953,June,Tornado,C,SEDGWICK,0,0,0,0,2.5K,0
9991340,COLORADO,1953,June,Tornado,C,SEDGWICK,0,0,0,0,0K,0
9991341,COLORADO,1953,June,Tornado,C,SEDGWICK,0,0,0,0,0K,0
9991342,COLORADO,1953,June,Tornado,C,SEDGWICK,0,0,0,0,0K,0
9991343,COLORADO,1953,June,Tornado,C,SEDGWICK,0,0,0,0,0K,0
9991344,COLORADO,1953,June,Tornado,C,CONEJOS,0,0,0,0,.25K,0
9991345,COLORADO,1953,July,Tornado,C,EL PASO,0,0,0,0,.03K,0
9991346,COLORADO,1953,July,Tornado,C,PHILLIPS,0,0,0,0,.03K,0
9991347,COLORADO,1953,August,Tornado,C,OTERO,0,0,0,0,.25K,0
10099815,OKLAHOMA,1953,July,Tornado,C,KAY,0,0,0,0,2.5K,0
10099816,OKLAHOMA,1953,July,Tornado,C,LINCOLN,0,0,0,0,2.5K,0
10099817,OKLAHOMA,1953,August,Tornado,C,KIOWA,0,0,0,0,2.5K,0
10099818,OKLAHOMA,1953,August,Tornado,C,KIOWA,0,0,0,0,2.5K,0
10099819,OKLAHOMA,1953,November,Tornado,C,GARVIN,0,0,0,0,2.5K,0
10099820,OKLAHOMA,1953,November,Tornado,C,CANADIAN,0,0,0,0,.25K,0
10099821,OKLAHOMA,1953,November,Tornado,C,KAY,0,0,0,0,0K,0
10099822,OKLAHOMA,1953,November,Tornado,C,MURRAY,0,0,0,0,25K,0
10099823,OKLAHOMA,1953,November,Tornado,C,MUSKOGEE,0,0,0,0,2.5K,0
10099824,OKLAHOMA,1953,December,Tornado,C,CARTER,0,0,0,0,2.5K,0
10099825,OKLAHOMA,1953,December,Tornado,C,MURRAY,2,0,0,0,2.5K,0
10099826,OKLAHOMA,1953,December,Tornado,C,POTTAWATOMIE,1,0,0,0,2.5K,0
10099814,OKLAHOMA,1953,July,Tornado,C,BECKHAM,0,0,0,0,2.5K,0
10121824,TEXAS,1953,December,Tornado,C,WHARTON,0,0,0,0,2.5K,0
10121825,TEXAS,1953,December,Tornado,C,WASHINGTON,5,0,2,0,.25K,0
10121826,TEXAS,1953,December,Tornado,C,ANGELINA,0,0,0,0,2.5K,0
10121827,TEXAS,1953,December,Tornado,C,BRAZOS,0,0,0,0,25K,0
10117459,SOUTH CAROLINA,1953,May,Tornado,C,COLLETON,0,0,0,0,2.5K,0
10117460,SOUTH CAROLINA,1953,June,Tornado,C,ORANGEBURG,0,0,0,0,25K,0
10117461,SOUTH CAROLINA,1953,August,Tornado,C,GEORGETOWN,0,0,0,0,25K,0
10099796,OKLAHOMA,1953,May,Tornado,C,GRANT,0,0,0,0,0K,0
10099797,OKLAHOMA,1953,May,Tornado,C,PITTSBURG,0,0,0,0,0K,0
10099798,OKLAHOMA,1953,May,Tornado,C,GARVIN,0,0,0,0,.25K,0
10099799,OKLAHOMA,1953,May,Tornado,C,CARTER,0,0,0,0,0K,0
10099800,OKLAHOMA,1953,June,Tornado,C,BLAINE,0,0,0,0,.03K,0
10099801,OKLAHOMA,1953,June,Tornado,C,HARMON,0,0,0,0,0K,0
10099802,OKLAHOMA,1953,June,Tornado,C,KIOWA,0,0,0,0,0K,0
10099803,OKLAHOMA,1953,June,Tornado,C,WASHINGTON,0,0,0,0,2.5K,0
10099804,OKLAHOMA,1953,June,Tornado,C,GARVIN,0,0,0,0,25K,0
10099805,OKLAHOMA,1953,June,Tornado,C,PONTOTOC,0,0,0,0,25K,0
10099806,OKLAHOMA,1953,June,Tornado,C,ROGER MILLS,0,0,0,0,.25K,0
10099807,OKLAHOMA,1953,June,Tornado,C,WOODS,0,0,0,0,2.5K,0
10099808,OKLAHOMA,1953,June,Tornado,C,WOODS,0,0,0,0,2.5K,0
10099809,OKLAHOMA,1953,June,Tornado,C,STEPHENS,1,0,0,0,.25K,0
10099810,OKLAHOMA,1953,June,Tornado,C,GRADY,0,0,0,0,25K,0
10099811,OKLAHOMA,1953,June,Tornado,C,BEAVER,0,0,0,0,.25K,0
10099812,OKLAHOMA,1953,June,Tornado,C,NOBLE,0,0,0,0,2.5K,0
10099813,OKLAHOMA,1953,July,Tornado,C,OKMULGEE,0,0,0,0,.25K,0
10121796,TEXAS,1953,February,Tornado,C,NACOGDOCHES,0,0,0,0,25K,0
10121797,TEXAS,1953,March,Tornado,C,PANOLA,2,0,0,0,25K,0
10121798,TEXAS,1953,March,Tornado,C,HASKELL,20,0,12,0,2.5M,0
10121799,TEXAS,1953,March,Tornado,C,KNOX,5,0,5,0,2.5M,0
10121800,TEXAS,1953,April,Tornado,C,BASTROP,3,0,0,0,25K,0
10121801,TEXAS,1953,April,Tornado,C,HAYS,5,0,1,0,250K,0
10121802,TEXAS,1953,April,Tornado,C,BEXAR,15,0,2,0,0K,0
10121803,TEXAS,1953,May,Tornado,C,TOM GREEN,159,0,13,0,2.5M,0
10121804,TEXAS,1953,May,Tornado,C,MCLENNAN,597,0,114,0,25M,0
10121805,TEXAS,1953,May,Tornado,C,LEON,0,0,0,0,25K,0
10121806,TEXAS,1953,May,Tornado,C,HOUSTON,8,0,1,0,0K,0
10121807,TEXAS,1953,May,Tornado,C,CHEROKEE,0,0,0,0,0K,0
10121808,TEXAS,1953,May,Tornado,C,SWISHER,0,0,0,0,0K,0
10039202,MASSACHUSETTS,1953,June,Tornado,C,NORFOLK,15,0,0,0,2.5M,0
10009731,ILLINOIS,1953,April,Tornado,C,LOGAN,3,0,0,0,25K,0
10150748,VERMONT,1953,June,Tornado,C,CHITTENDEN,0,0,0,0,2.5K,0
10039423,MICHIGAN,1953,June,Tornado,C,LAPEER,59,0,0,0,25M,0
10047315,MISSISSIPPI,1953,December,Tornado,C,SHARKEY,0,0,0,0,25K,0
10117458,SOUTH CAROLINA,1953,January,Tornado,C,FLORENCE,2,0,0,0,250K,0
9979455,ALABAMA,1953,April,Tornado,C,LEE,195,0,6,0,2.5M,0
10110969,SOUTH DAKOTA,1953,May,Tornado,C,SPINK,0,0,0,0,25K,0
10153068,VIRGINIA,1953,May,Tornado,C,EMPORIA,0,0,0,0,25K,0
10153069,VIRGINIA,1953,May,Tornado,C,FAUQUIER,0,0,0,0,2.5K,0
10153070,VIRGINIA,1953,May,Tornado,C,ROANOKE,0,0,0,0,25K,0
10153071,VIRGINIA,1953,June,Tornado,C,WASHINGTON,0,0,0,0,2.5K,0
10153072,VIRGINIA,1953,June,Tornado,C,PITTSYLVANIA,0,0,0,0,2.5K,0
10047309,MISSISSIPPI,1953,May,Tornado,C,NOXUBEE,2,0,0,0,25K,0
10038925,MARYLAND,1953,May,Tornado,C,PRINCE GEORGE'S,0,0,0,0,2.5K,0
10072248,MONTANA,1953,May,Tornado,C,WIBAUX,0,0,0,0,25K,0
10075734,NORTH CAROLINA,1953,April,Tornado,C,PITT,0,0,0,0,25K,0
10162819,WYOMING,1953,June,Tornado,C,NIOBRARA,0,0,0,0,2.5K,0
10162820,WYOMING,1953,June,Tornado,C,CAMPBELL,0,0,0,0,2.5K,0
10162821,WYOMING,1953,July,Tornado,C,ALBANY,0,0,0,0,0K,0
10162822,WYOMING,1953,July,Tornado,C,GOSHEN,0,0,0,0,0K,0
10162823,WYOMING,1953,August,Tornado,C,LARAMIE,0,0,0,0,0K,0
10147666,WISCONSIN,1953,May,Tornado,C,CHIPPEWA,0,0,0,0,2.5M,0
10147667,WISCONSIN,1953,May,Tornado,C,BURNETT,9,0,1,0,2.5M,0
10147668,WISCONSIN,1953,May,Tornado,C,WASHBURN,0,0,0,0,2.5M,0
10147669,WISCONSIN,1953,June,Tornado,C,ONEIDA,0,0,0,0,25K,0
10032680,LOUISIANA,1953,May,Tornado,C,ST. LANDRY,3,0,0,0,250K,0
10153902,UTAH,1953,June,Tornado,C,DAVIS,0,0,0,0,0K,0
10153903,UTAH,1953,July,Tornado,C,IRON,0,0,0,0,0K,0
10162817,WYOMING,1953,May,Tornado,C,WESTON,0,0,0,0,2.5K,0
10153067,VIRGINIA,1953,April,Tornado,C,WASHINGTON,0,0,0,0,2.5K,0
10025395,KANSAS,1953,June,Tornado,C,MEADE,0,0,0,0,0K,0
10025396,KANSAS,1953,June,Tornado,C,KINGMAN,0,0,0,0,25K,0
10025397,KANSAS,1953,July,Tornado,C,CLOUD,0,0,0,0,2.5K,0
10025398,KANSAS,1953,July,Tornado,C,SEDGWICK,0,0,0,0,250K,0
10146815,WISCONSIN,1953,May,Tornado,C,PIERCE,0,0,0,0,2.5M,0
10146816,WISCONSIN,1953,May,Tornado,C,BUFFALO,0,0,0,0,2.5M,0
10146817,WISCONSIN,1953,May,Tornado,C,ST. CROIX,9,0,1,0,2.5M,0
10146818,WISCONSIN,1953,May,Tornado,C,EAU CLAIRE,5,0,0,0,2.5M,0
10146819,WISCONSIN,1953,May,Tornado,C,POLK,9,0,2,0,2.5M,0
10025371,KANSAS,1953,March,Tornado,C,HARPER,0,0,0,0,0K,0
10025372,KANSAS,1953,April,Tornado,C,LANE,0,0,0,0,0K,0
10025373,KANSAS,1953,May,Tornado,C,REPUBLIC,0,0,0,0,25K,0
10025374,KANSAS,1953,May,Tornado,C,SUMNER,0,0,0,0,25K,0
10025375,KANSAS,1953,May,Tornado,C,SUMNER,0,0,0,0,25K,0
10025376,KANSAS,1953,May,Tornado,C,CHASE,0,0,0,0,25K,0
10025377,KANSAS,1953,May,Tornado,C,COWLEY,0,0,0,0,0K,0
10025378,KANSAS,1953,May,Tornado,C,ALLEN,0,0,0,0,.25K,0
10025379,KANSAS,1953,May,Tornado,C,MORRIS,0,0,0,0,2.5K,0
10025380,KANSAS,1953,May,Tornado,C,DECATUR,0,0,0,0,0K,0
10025381,KANSAS,1953,May,Tornado,C,STEVENS,0,0,0,0,0K,0
10025382,KANSAS,1953,May,Tornado,C,RAWLINS,0,0,0,0,25K,0
10025383,KANSAS,1953,May,Tornado,C,SEWARD,0,0,0,0,25K,0
10025384,KANSAS,1953,May,Tornado,C,FORD,0,0,0,0,0K,0
10025385,KANSAS,1953,June,Tornado,C,CHEROKEE,0,0,0,0,0K,0
10025386,KANSAS,1953,June,Tornado,C,GRAHAM,0,0,0,0,25K,0
10025387,KANSAS,1953,June,Tornado,C,GRAHAM,0,0,0,0,25K,0
10025388,KANSAS,1953,June,Tornado,C,GRAHAM,0,0,0,0,25K,0
10025389,KANSAS,1953,June,Tornado,C,MARION,0,0,0,0,25K,0
10025390,KANSAS,1953,June,Tornado,C,MARION,0,0,0,0,25K,0
10025391,KANSAS,1953,June,Tornado,C,JACKSON,0,0,0,0,0K,0
10025392,KANSAS,1953,June,Tornado,C,MITCHELL,0,0,0,0,25K,0
10025393,KANSAS,1953,June,Tornado,C,SEDGWICK,3,0,0,0,0K,0
10025394,KANSAS,1953,June,Tornado,C,WABAUNSEE,0,0,0,0,0K,0
10029316,LOUISIANA,1953,November,Tornado,C,LAFAYETTE,2,0,0,0,250K,0
10029317,LOUISIANA,1953,November,Tornado,C,ST. MARTIN,0,0,0,0,250K,0
10029318,LOUISIANA,1953,December,Tornado,C,VERNON,20,0,7,0,2.5M,0
10029319,LOUISIANA,1953,December,Tornado,C,RAPIDES,10,0,0,0,2.5M,0
10029320,LOUISIANA,1953,December,Tornado,C,RAPIDES,0,0,0,0,2.5M,0
10029321,LOUISIANA,1953,December,Tornado,C,GRANT,5,0,0,0,2.5M,0
10029322,LOUISIANA,1953,December,Tornado,C,GRANT,0,0,0,0,2.5M,0
10029323,LOUISIANA,1953,December,Tornado,C,WINN,3,0,0,0,25K,0
10029324,LOUISIANA,1953,December,Tornado,C,GRANT,0,0,0,0,2.5M,0
10029325,LOUISIANA,1953,December,Tornado,C,LA SALLE,15,0,2,0,2.5M,0
10029326,LOUISIANA,1953,December,Tornado,C,UNION,16,0,0,0,25K,0
10029327,LOUISIANA,1953,December,Tornado,C,UNION,11,0,0,0,25K,0
10029328,LOUISIANA,1953,December,Tornado,C,MOREHOUSE,0,0,0,0,25K,0
10029315,LOUISIANA,1953,November,Tornado,C,ST. CHARLES,0,0,0,0,25K,0
10001450,GEORGIA,1953,January,Tornado,C,HARRIS,1,0,0,0,25K,0
10001451,GEORGIA,1953,January,Tornado,C,TIFT,1,0,0,0,25K,0
10001452,GEORGIA,1953,April,Tornado,C,MACON,1,0,0,0,250K,0
10001453,GEORGIA,1953,April,Tornado,C,MARION,2,0,0,0,250K,0
10001454,GEORGIA,1953,April,Tornado,C,MUSCOGEE,300,0,2,0,25M,0
10001455,GEORGIA,1953,April,Tornado,C,MARION,3,0,0,0,25K,0
10001456,GEORGIA,1953,April,Tornado,C,PEACH,5,0,0,0,25K,0
10001457,GEORGIA,1953,April,Tornado,C,HOUSTON,300,0,18,0,25M,0
10001458,GEORGIA,1953,April,Tornado,C,TWIGGS,3,0,1,0,25K,0
10001459,GEORGIA,1953,April,Tornado,C,TWIGGS,2,0,1,0,250K,0
10001460,GEORGIA,1953,April,Tornado,C,BIBB,0,0,0,0,250K,0
10001461,GEORGIA,1953,December,Tornado,C,COBB,0,0,0,0,25K,0
10026252,KANSAS,1953,August,Tornado,C,MARSHALL,0,0,0,0,2.5K,0
10026253,KANSAS,1953,August,Tornado,C,SUMNER,0,0,0,0,25K,0
9991464,FLORIDA,1953,June,Tornado,C,PINELLAS,0,0,0,0,.03K,0
9991465,FLORIDA,1953,June,Tornado,C,PINELLAS,0,0,0,0,2.5K,0
9991466,FLORIDA,1953,July,Tornado,C,ORANGE,1,0,0,0,.25K,0
9991467,FLORIDA,1953,August,Tornado,C,CLAY,0,0,0,0,.25K,0
9991468,FLORIDA,1953,August,Tornado,C,ST. LUCIE,0,0,0,0,.03K,0
9991469,FLORIDA,1953,September,Tornado,C,MIAMI-DADE,0,0,0,0,.03K,0
9991470,FLORIDA,1953,September,Tornado,C,BREVARD,0,0,0,0,.03K,0
9991471,FLORIDA,1953,October,Tornado,C,LEE,0,0,0,0,2.5K,0
9991472,FLORIDA,1953,November,Tornado,C,MIAMI-DADE,0,0,0,0,.03K,0
9991473,FLORIDA,1953,November,Tornado,C,BAY,22,0,0,0,25K,0
9991474,FLORIDA,1953,December,Tornado,C,LEON,0,0,0,0,25K,0
9991476,FLORIDA,1953,December,Tornado,C,BAY,0,0,0,0,.25K,0
9991456,FLORIDA,1953,January,Tornado,C,HERNANDO,0,0,0,0,25K,0
9991457,FLORIDA,1953,January,Tornado,C,HILLSBOROUGH,12,0,0,0,25K,0
9991458,FLORIDA,1953,January,Tornado,C,LAKE,0,0,0,0,.25K,0
9991459,FLORIDA,1953,April,Tornado,C,BAY,0,0,0,0,.25K,0
9991460,FLORIDA,1953,April,Tornado,C,BAY,0,0,0,0,2.5K,0
9991461,FLORIDA,1953,April,Tornado,C,ST. LUCIE,1,0,0,0,2.5K,0
9991463,FLORIDA,1953,June,Tornado,C,MONROE,0,0,0,0,.03K,0
10032672,LOUISIANA,1953,February,Tornado,C,LIVINGSTON,21,0,2,0,2.5M,0
10032673,LOUISIANA,1953,February,Tornado,C,TANGIPAHOA,0,0,0,0,2.5M,0
10032674,LOUISIANA,1953,March,Tornado,C,VERNON,0,0,0,0,2.5M,0
10032675,LOUISIANA,1953,March,Tornado,C,WINN,22,0,2,0,2.5M,0
10032676,LOUISIANA,1953,March,Tornado,C,CALDWELL,0,0,0,0,2.5M,0
10126274,TENNESSEE,1953,March,Tornado,C,LAUDERDALE,0,0,0,0,25K,0
10126275,TENNESSEE,1953,March,Tornado,C,MADISON,3,0,0,0,25K,0
10126270,TENNESSEE,1953,March,Tornado,C,HAYWOOD,8,0,0,0,25K,0
10126271,TENNESSEE,1953,March,Tornado,C,CHESTER,0,0,0,0,25K,0
10126272,TENNESSEE,1953,March,Tornado,C,HENDERSON,2,0,0,0,25K,0
10126273,TENNESSEE,1953,March,Tornado,C,DYER,0,0,0,0,25K,0
10032677,LOUISIANA,1953,April,Tornado,C,LINCOLN,0,0,0,0,2.5K,0
10032678,LOUISIANA,1953,May,Tornado,C,ASSUMPTION,0,0,0,0,250K,0
10032679,LOUISIANA,1953,May,Tornado,C,ACADIA,0,0,0,0,250K,0
10032681,LOUISIANA,1953,May,Tornado,C,CADDO,0,0,0,0,25K,0
10032682,LOUISIANA,1953,May,Tornado,C,NATCHITOCHES,0,0,0,0,250K,0
10032689,LOUISIANA,1953,October,Tornado,C,CALCASIEU,0,0,0,0,2.5K,0
10032683,LOUISIANA,1953,May,Tornado,C,JACKSON,2,0,0,0,250K,0
10032684,LOUISIANA,1953,May,Tornado,C,RICHLAND,17,0,0,0,250K,0
10032685,LOUISIANA,1953,May,Tornado,C,WEST CARROLL,0,0,0,0,250K,0
10032686,LOUISIANA,1953,May,Tornado,C,ALLEN,1,0,0,0,25K,0
10032687,LOUISIANA,1953,May,Tornado,C,ST. HELENA,0,0,0,0,25K,0
10032688,LOUISIANA,1953,July,Tornado,C,ORLEANS,2,0,0,0,250K,0
10126276,TENNESSEE,1953,March,Tornado,C,WEAKLEY,1,0,0,0,25K,0
10126277,TENNESSEE,1953,March,Tornado,C,DYER,0,0,0,0,250K,0
10126278,TENNESSEE,1953,April,Tornado,C,HAYWOOD,8,0,0,0,25K,0
10126279,TENNESSEE,1953,April,Tornado,C,HENDERSON,1,0,0,0,25K,0
10126280,TENNESSEE,1953,April,Tornado,C,MADISON,2,0,0,0,250K,0
10126281,TENNESSEE,1953,April,Tornado,C,WEAKLEY,1,0,0,0,25K,0
10126282,TENNESSEE,1953,May,Tornado,C,ANDERSON,0,0,0,0,2.5K,0
10126283,TENNESSEE,1953,May,Tornado,C,MEIGS,8,0,4,0,250K,0
10126284,TENNESSEE,1953,May,Tornado,C,MCMINN,0,0,0,0,0K,0
10126285,TENNESSEE,1953,May,Tornado,C,LINCOLN,0,0,0,0,2.5K,0
10126269,TENNESSEE,1953,January,Tornado,C,WARREN,0,0,0,0,25K,0